name_club,PCA_feature0,PCA_feature1,PCA_feature2,PCA_feature3,PCA_feature4,PCA_feature5
"S. Bossut, SV Zulte-Waregem",13.50594564891461,-1.0069379411629518,0.7543625109778263,-0.9774773093208414,1.2032523675906133,0.42849088432674026
"Aitor Sanz, CD Tenerife",-1.9851512542950365,0.7336279045616649,1.4745133863439495,-1.8438609766594785,-1.3579507214537,0.5179925353302375
"I. Damonte, Club Atlético Banfield",-2.3315715699418713,1.4706612422697414,1.8181918316554726,-0.8114165383927088,-1.0404018138484081,-0.6655217195972498
"J. Bottinelli, Unión de Santa Fe",0.3848997814137354,5.563820266204865,2.5093059452830513,0.26998599351602637,-0.1658764061657596,0.7452699609107787
"L. Pocrnjic, Club Atlético Aldosivi",12.967767346308321,-0.9743251785746444,1.7310205473418365,-1.403362578530196,-0.29617730832534533,0.5674864512106814
"A. Cordaz, Crotone",12.678044745590924,-0.7265269750106176,2.3416907391684414,-1.544209721562342,0.33806699789553274,-1.7488548098574097
"C. Jallet, Amiens SC",-2.6720045783081674,1.0803961469622394,1.5706699730852103,-1.6362296775312932,-0.4165812607523896,-1.0793053882997135
"E. Barreto, Sampdoria",-2.584213494638517,1.03503264749652,2.293247487454366,-2.1841099072467656,-2.4297787999625347,0.949111920164632
"V. Gaman, Al Shabab",-1.6922219082123575,3.4189194783634114,2.4821198863331504,0.06794153917237945,-0.41576225480367196,0.511179275235676
"C. Lucchetti, Atlético Tucumán",13.35193414730796,-1.5605163630607808,1.2597200290179758,-1.103570735560248,0.3517721057680227,0.12573255282782558
"G. Fernandez, Estudiantes de La Plata",-2.671868458975071,-3.3512149838312997,1.9245408755745539,-0.9167081706976309,-0.9271513751327624,1.0130259232198902
"S. Carson, Manchester City",13.49504295823732,-0.8171895421570908,1.2457398689718453,0.0525596291342261,0.6781317198336151,0.4106657508228884
"N. Asare, KAA Gent",-2.3613195478782782,1.5232231779061722,-0.1373034844915937,-0.9390118571266971,0.36110344209923506,-0.8023599858528335
"K. Reichel, 1. FC Union Berlin",-2.4426409516474115,0.9404680357565102,1.3062053473796436,-0.130069092170001,-0.20961083002173841,-1.2432289355620356
"J. Beausejour, Universidad de Chile",-2.982838703173102,0.3832145712759392,-0.1000693529912752,0.025063893505919584,0.6694554469267577,-2.6139369618084207
"J. Barroso, Colo-Colo",-1.294095158610862,3.2100497877867444,1.5343016838836974,0.40288467403973693,1.117548230591925,-0.04468439710086725
"J. Pitroipa, Paris FC",-1.8696428661675075,-3.8047904626033566,-0.5490743655146832,-0.5686478619822808,0.32905483490949855,1.2413154274672915
"N. Champagne, Real Oviedo",13.357197564300751,-0.6126325398960604,1.2064527740209745,-0.6407289336433271,1.0826228728973093,-1.0195181599075083
"P. Bardsley, Burnley",-2.2845327792583787,2.7105735911582824,2.2679912695956044,-0.9275852985398492,-0.27845339753736437,-0.4545758262230409
"B. Sagna, Montreal Impact",-2.3332846671584053,2.1711504440370004,1.6502292218066845,-0.12783826680194227,0.37846907314316985,0.786591611151285
"N. Lombaerts, KV Oostende",-1.6650573089167033,4.569653799607493,3.409617207490407,-2.1890344646678974,-2.3679453971919213,-0.7098143639512096
"Eduardo, SC Braga",13.61372757560446,-1.1601068566677988,0.6818357560640257,-0.35212172743323383,1.16035983609036,0.40821839241146307
"B. Guzan, Atlanta United",13.374781025326325,-0.9921905811689213,1.4661518844238317,-0.7960576431921161,0.881714776380666,-0.9648798355443822
"C. Thereau, Fiorentina",-2.6023921276061204,-4.068029453872965,3.4795030896021815,0.34750322685238516,-0.8456795557310158,0.7538373525292388
"S. Ward, Stoke City",-1.9596262914224363,1.8796160743139745,1.5828838359520925,-0.5803185731143201,-1.0479530184051558,1.8681586962410588
"N. Navarro, San Lorenzo de Almagro",13.505334283478405,-1.3094287554432247,0.5174084529289156,-1.1707176359633367,1.5865498375535918,-1.0788807947440902
"R. Elm, Kalmar FF",-2.599950705504884,-0.7826868837029827,3.2899829758491514,-3.002935736034738,-2.3686833108958814,0.8212456767915127
"K. Nababkin, PFC CSKA Moscow",-1.9321785207506335,2.7678556800272323,-0.0775623646147285,0.05964337039514075,-0.022368192271481638,1.1960924939760946
"S. Kaya, Sparta Praha",-1.122944406663478,4.735930566268701,0.6631232830863502,0.2851260916914469,1.1541527875266202,-0.35531891716889175
"Y. Cahuzac, Racing Club de Lens",-1.531487032854796,3.62934111587685,1.8353757789670564,-1.2035229358434496,-0.8464535170584223,0.07010701909947768
"J. Sorbon, En Avant de Guingamp",-0.4637981514661444,5.763035777849764,2.2897311270904765,-1.2392261005080345,-0.6379542705329188,1.1664371015847441
"Omar Ramos, Real Oviedo",-2.818814253805737,-4.23661183406773,0.45971949556388114,-1.4210196844161425,0.46666992022047704,-0.5115003181769837
"M. Suttner, Fortuna Düsseldorf",-2.470550981859605,0.8561688974091746,0.6374157997620689,-1.8077390178732378,0.06169142637998764,-1.1071561294382035
"S. Floccari, SPAL",-1.9742463623349418,-4.7626840503763725,2.7843166117663,1.3536971326777498,0.2585966157923997,-0.26004630278518703
"R. Shawcross, Stoke City",-0.09592523729377171,5.846394524858768,2.2756960439967377,0.953865702171269,-0.012753462166671987,0.6400641300387004
"R. Shotton, Middlesbrough",-1.941075974939565,3.0750429352282147,1.3556711938104644,0.10665018675165187,0.15369502702876145,-0.18627169527240722
"Christian Fernandez, Real Oviedo",-1.7793775405069379,3.0280160309452326,0.89549351927867,0.2052167761578027,0.2369059943917047,-1.5283301380584122
"De la Bella, UD Las Palmas",-2.4838277242058,2.012695084148801,0.6580309274023379,-0.8501298024821563,0.5780097524854,-2.1758639870253558
"J. Basanta, Monterrey",-1.084323801486516,3.959443438222887,3.353695115958755,0.17632001439492526,-0.3537587636934007,0.1012437133785927
"David Fernandez, AD Alcorcón",-0.9939850517473271,3.687164279214239,1.282684018580472,-0.48022934218561125,-0.04649649758596857,2.6686926619619444
"O. Kaya, KV Mechelen",-2.721875447989197,-4.400996962479795,1.0769194009168483,-2.449386137684722,0.026215661210827766,-0.5251586555917303
"P. Kone, Western United FC",-2.7950225483935736,-2.1026360178823857,1.7199763394319387,-0.6752825039385739,-1.1894210195459014,-0.27526440269447533
"F. Dionisi, Frosinone",-1.7589926479271565,-3.4681454165383845,1.0781778679211704,2.3223959397111704,1.0833842067148252,-0.5616019679839548
"F. Ceravolo, Parma",-1.9869253690919308,-3.869280510061573,1.3253908491659852,1.8423416429243857,0.7026821561060216,-0.1946223251619601
"B. Feilhaber, Sporting Kansas City",-2.832584385485105,-0.7353247456289442,2.386253177849047,-2.1402616121845295,-1.5787151117352114,0.7502423960289545
"Mateus, Boavista FC",-2.82160649753112,-3.4407068832470533,1.3386197505236759,-0.30681487448980466,0.6477371220651091,-0.6432686199382803
"R. De Laet, Royal Antwerp FC",-1.9733286178423395,2.127403135348442,-0.13241319373306654,0.9953508122676521,1.5072614154778734,0.73646917169421
"Kwoun Sun Tae, Kashima Antlers",13.477998259876836,-1.1280480738250913,1.0035180213473354,-1.1983082205446485,1.7312729134433889,-0.9374432705054913
"Choi Chul Soon, Jeonbuk Hyundai Motors",-1.9947546977911759,2.537079607390178,-0.6905949641605322,-0.07289468998208416,1.2210782334613448,-0.24345529289926288
"A. Ramos, Granada CF",-2.063898880746142,-2.3149646007371443,1.8991096184097649,1.5140162991784376,0.8496387458728947,-0.2899362434542127
"L. Jutkiewicz, Birmingham City",-1.615573032439271,-1.7106363614743396,3.259487633720174,2.725222572920167,-0.13017374396272305,0.9247610393423903
"M. Iturra, Deportes Iquique",-1.5601257138979134,3.304725550071168,1.1861379320033887,-2.113948601558009,-0.768237151975777,-0.024717834722637125
"Suso Santana, CD Tenerife",-2.2147606965455555,-1.0015951003545722,-0.8859933005497468,0.6468162946640573,1.361356986572673,-0.7235316143686145
"H. Ozmert, Antalyaspor",-2.6217490459113604,1.8895444219932955,3.2945472496370853,-2.2755078617256044,-2.353518061795281,-1.1782432482110146
"A. Jedrzejczyk, Legia Warszawa",-1.8120997998696786,3.1684718545348627,0.6015381081096185,0.707818255227581,1.0176337523912198,-0.17047307315313598
"Bueno, Boavista FC",-2.6947659600167664,-4.43347963071123,2.4933883067881712,-1.4972067033330951,-0.9600572320209572,-0.28148095014783797
"Sergio Sanchez, Cádiz CF",-1.7464810282027527,3.393843696303725,1.4690317481933675,-0.14808070487657318,0.6211156058267776,-1.258989627192644
"A. Cerci, US Salernitana 1919",-2.7254683198688983,-4.2850695447008125,1.7752906128510406,-0.24134729417661255,-0.2548971436228821,-0.49362126132898865
"D. Ciofani, US Cremonese",-0.636764874616155,-2.4761057520512333,4.295202634859496,4.6702949786020325,0.6461204034439405,0.041018639818842684
"Bracali, Boavista FC",13.41570312829619,-1.102125451427382,0.19147956262526164,-0.6079421560629504,1.5751573353865271,0.40378228443464526
"U. Demirok, Atiker Konyaspor",-1.2290526397197779,4.385257064798632,3.2609352769112023,-0.4373653307883717,-0.962998943637636,0.3341987027144233
"M. Gavranovic, Dinamo Zagreb",-1.8088675363125584,-3.4206925906396424,0.3867634052855818,1.3485409226152685,0.33137152266206255,0.9969859170457886
"M. Heller, SV Darmstadt 98",-2.3712541247462804,-4.006564869744692,-1.1268026708598058,0.3415537254450663,1.9298769171559689,-1.8881242844698767
"E. Derdiyok, Göztepe SK",-1.9082067355613714,-3.375049321374984,5.496275673571631,1.7022031703770377,-1.5475696588312424,-0.49996770183637285
"Fernandinho Silva, Chongqing Dangdai Lifan FC SWM Team",-2.4924828496659868,-3.8261923739490364,-0.7780421475599553,-0.12357900782967406,1.3140884124972452,-2.0913427254521477
"K. Nakamura, Kawasaki Frontale",-2.880500299320087,-0.5725612605718172,3.605482092714136,-2.8099348831360595,-2.028862390887837,-0.5824498821158576
"D. McGoldrick, Sheffield United",-2.3246575987089786,-3.8526785590322064,2.227627259405451,0.4126503037810668,-0.0978981763619477,-0.2659795169683052
"M. Kozacik, Viktoria Plzeň",13.946080930183436,-1.0057945110781357,0.6388604919787931,-0.36623280931666696,1.7330268571938487,-1.0232440172849788
"M. Martins, Bolivia",-1.847778238222537,-2.934368970255538,2.9536666189046814,1.7067258350690626,-1.0202680571782035,0.9945634899664677
"A. Wilkinson, Sydney FC",-0.6902319756124978,4.415210684723765,2.5711182790108835,0.6685312974431739,-1.0422918900525784,0.35848050328675773
"Hao Junmin, Shandong Luneng TaiShan FC",-2.4318999529279397,-0.6233167533105485,0.17937870480370682,-2.014054886895687,-0.8904284684080223,0.4013131312174694
"Yu Hanchao, Guangzhou Evergrande Taobao FC",-2.5880718086341012,-2.9855557612854127,0.4530788550801205,-0.4981552780665987,0.6311415257455393,0.38330096741133185
"M. Langerak, Nagoya Grampus",13.443160641771325,-0.960294461611242,0.6912033914399223,-0.37667586020055627,1.3355715454591828,0.4479169662097163
"C. Beauvue, RC Celta",-1.971521598203588,-2.978024034180569,1.3524285850529494,1.052624980754522,-0.6134614552261204,0.07511524658576109
"L. Barrios, Club Atlético Huracán",-2.091762020566911,-2.4905485115535155,3.1521190954881524,1.3195562924563917,-0.5666271096570804,-1.0127192585310358
"M. Skoda, SK Slavia Praha",-2.277049716344353,-1.0639066618905997,3.4355998875103757,1.628602182581606,-0.9757249227688154,-1.5913558950060909
"J. Moravek, FC Augsburg",-2.7795617351855655,-1.375122751101031,2.735613044403604,-2.6022657378376732,-2.268373466860038,-0.16897301032360854
"F. Lemoine, FC Lorient",-2.3107335618201743,1.9262917225261313,1.8160098451925655,-1.579670637896963,-0.9176097920418985,-0.43520984810928165
"A. Weber, Stade Malherbe Caen",-0.6342408974444558,6.088741063467325,2.5440664681878435,-0.5731712501724946,-0.5156505728694954,1.2936472268367074
"E. Mulder, Swansea City",13.695802286230341,-0.7628706001729089,1.4706612914286854,0.09708713192409556,0.7216390062988434,0.26917307291560455
"T. Chevalier, Valenciennes FC",-2.188922656637085,-3.867002426861623,1.1411137443645083,1.0161609890245562,0.3847456585916762,0.28304167655420404
"N. Roux, En Avant de Guingamp",-2.519472718510719,-3.1632828506136335,1.7089009421918886,1.2503691773019008,0.47004879425706414,-2.8539986986890837
"Orlando Sa, Standard de Liège",-1.6965210326332876,-2.680012489203881,2.8716683726426724,2.2359785251792568,-0.22796442958889268,-0.5976898211555791
"Ricardo Ferreira, Portimonense SC",13.445794304409707,-1.0093119561879644,0.9074770442586846,-0.7093503248397598,1.126879522550255,0.43655578221430413
"M. Diskerud, Ulsan Hyundai FC",-2.5947014550781136,-1.1908573325528147,1.1323649111904281,-0.5805213259278887,-0.648827220587873,0.32560259906678085
"M. Pazdan, MKE Ankaragücü",-0.6989627111494793,3.9684755971037857,1.5601508132803474,-0.27704303071601133,-0.04482265634142373,1.5962271999211868
"M. Coda, Benevento",-1.6353583345906983,-5.188416189352431,2.863403881689094,1.168902691421697,-0.9270071257366784,0.8165934557371232
"D. Kadah, Göztepe SK",-1.9714618215183792,-3.7613798799714817,2.9945349329386346,1.398048341093103,-0.22026189675924576,0.41222960975377165
"V. Forren, Molde FK",-1.192730809063887,3.3318811304781457,3.8673732977817004,-0.5832648035247875,-1.0744406207861426,-0.29908022218711355
"O. Nyland, Aston Villa",13.993590716193049,-1.0916591363181154,0.38506441564844285,-0.15689634879886608,0.9133189362781783,1.6812014314371206
"M. Rybus, Lokomotiv Moscow",-3.1267083275294567,-0.06517863450379727,0.11349805293869149,-1.6961925170002408,-0.011131541505885587,-0.8653059554845903
"A. Clayton, Middlesbrough",-2.431734620302887,1.96766880252382,1.7516100137641333,-2.5063220184338646,-1.1387737731099201,0.2085480743203598
"K. Adenon, Al Wehda",-0.6161366922458045,4.489951305240931,0.7672302406994073,-0.04139837368414963,0.6067840888118019,1.6339416384345071
"K. Naughton, Swansea City",-2.1132103371199373,2.0056024369768193,-0.18103373839801692,-0.45260798544970615,1.1272112601384074,-0.6428534160910805
"G. Vural, Gazişehir Gaziantep F.K.",-2.9667047850442994,-0.8777816274285744,-0.5182099227049597,-0.7202391149116957,0.67500649327134,-1.136696870662704
"Alberto, Rayo Vallecano",14.085305056160173,-1.5199436720803576,-0.4551401793897625,-0.3640758958355014,2.4015182402794313,0.10334194161654028
"A. Adomah, Nottingham Forest",-2.7602842638998153,-1.7291621879191286,0.8833993585335695,-0.5950669038341821,0.37885195469810606,-0.39444654703550464
"J. Montero, Birmingham City",-2.4474162015397476,-5.5256929430404655,-0.1624907177245738,-0.23857545229914712,1.2226220612658087,-0.8482950439090432
"R. Wolf, Fortuna Düsseldorf",13.343608319182671,-0.4199137901292296,1.3290967675296785,0.38114383824417863,0.640676666206467,-0.7931334838084642
"M. Diouf, Stoke City",-2.3818596501708513,0.27104926789336087,0.647685420395746,2.031482587017736,0.8817754135649885,-1.0231900201619701
"J. Pereira, Querétaro",-0.5591844383131954,5.759447195077385,2.2659915365045444,0.517308455164522,-0.6819070381116085,1.0425005630603417
"Sandro Manoel, Al Taawoun",-2.122659449704331,1.8941048495940682,1.3994727928588235,-1.1026454657958784,0.036808083967536265,-0.769846907175834
"R. Vargas, KV Oostende",-2.0489209680526077,-5.445800386297563,1.1455162160551715,-0.9438707089281256,0.23267824081310523,0.6602163218907816
"Simao Mate, Vegalta Sendai",-1.5462902629072877,4.449691663291189,0.8105818382089593,0.5704612853804433,1.4293102358792151,-0.6796179172376714
"L. Immers, ADO Den Haag",-1.9177242568194504,1.4280787640077612,4.055377710314479,0.6169668218654796,-1.5901382370524493,-0.8020714778196045
"R. Gutierrez, CD Palestino",-1.7265163168844841,-3.518614054847954,2.3013567038734895,2.9715266827660756,0.24131877899168747,-0.8172595965490858
"F. Cacciatore, Cagliari",-1.972174690451835,2.816723062063662,0.5559219372104204,-0.43801916494035026,1.2330730543799293,-0.4581714668418572
"A. Budimir, RCD Mallorca",-1.116505698962466,-2.095272702817385,2.928344748625386,3.421148890191187,-0.8537134502336472,1.669496940323946
"S. Wuytens, AZ Alkmaar",-2.441762451331849,1.4224392637890642,2.3359258381100885,-1.32722371284986,-0.8698764087939364,0.7825612128037986
"M. Iori, Cittadella",-2.752907867513975,0.5625144021077922,2.181572243036901,-1.6235574094949485,-1.150896210436219,-0.49723332463855086
"R. Meggiorini, Chievo Verona",-2.209584050680419,-3.620288469098041,2.1248493737757825,0.7501391547380435,0.5017418815981217,-0.26034837610275546
"P. Schiattarella, Benevento",-2.5724945989074035,-0.3856555432082171,0.42389489713153394,-1.111058185080604,-0.6091492472487936,0.6929329444303721
"M. Sau, Benevento",-2.4916542509279846,-5.881882000710928,-0.2561739390027773,-0.4486413986035959,1.4491788286135994,0.5980598297453681
"L. Kozak, Sparta Praha",-1.511089930506808,-2.346791443161466,4.529601598528576,2.617373209827171,-0.9637062205618789,-0.07781027543692254
"Laure, AD Alcorcón",-1.8998658522325302,1.798767255532165,-0.8426005942659924,-1.6034081131281444,1.2585648626544566,-0.5808384782459344
"L. Siligardi, Parma",-3.0641403000597047,-4.722682184294025,0.5839455722795756,-2.047976250739695,-0.43902038176620334,-0.4142336188198173
"Thiago Cionek, SPAL",0.0720166632078252,5.786408144584951,-0.24276566941708475,1.4653058861988675,1.8141011494422787,0.8922202251089877
"C. Pinsoglio, Juventus",13.383908559018174,-0.4595119952900831,0.7917363451269079,-0.3801921401797062,1.3456249868906194,-0.764956723760658
"F. Jungwirth, San Jose Earthquakes",-1.0661764875929132,3.8683320779768127,1.0786390582932757,-0.6263563635952075,0.0951958073531159,1.2397298446515512
"L. Ariaudo, Frosinone",-0.5014981523765017,5.6009055707227535,1.3788265838599971,-0.08070034397166691,0.8506526882403794,1.1242884784607754
"Diego Farias, Lecce",-2.614082460176928,-5.041724703706149,-0.4198835938931957,-0.6161792658084347,1.159969315920903,-0.4350325559204583
"A. Rispoli, Lecce",-2.5839920369004923,0.8551309171494218,0.35150327686898775,0.7352721268860853,0.8217605568495593,-1.005513551828415
"Alvaro, Birmingham City",-2.057020638668686,-4.246089901703287,1.3418708433886053,1.9069335519752295,0.972276159766142,-0.22475637463017034
"Fabio, FC Nantes",-2.644650380131683,0.8485909825233068,-0.0021147178358250584,-1.5734309324368934,0.6493079331981763,0.8257883766065848
"Da Costa, Bologna",13.305318876334358,-0.5538796766577234,1.039738415044066,-0.8457329447002553,0.9134562936792806,-0.7725439852029252
"M. Vejinovic, AZ Alkmaar",-2.852268434528593,-0.005319636623602697,3.6111218497666053,-1.9944894800571806,-1.92866788071609,-1.498547356640672
"S. Armenteros, Benevento",-2.3023961990497988,-3.8191001419186064,1.9747516476995282,1.4533592471206527,0.6010108080634152,-0.508058169785224
"C. Nhamoinesu, Sparta Praha",-1.4215804492675304,3.5633834954400556,-0.513702953902175,0.6115815802989508,1.6946798860692387,0.09959707545539193
"Y. Ravet, SC Freiburg",-2.5441982555177547,-3.545882205022739,1.0848584561754702,-1.4126627076518918,-0.24900270663395613,-0.32729892256703563
"P. Tachtsidis, Lecce",-2.3566329816558795,1.8658174956269808,3.8433676316687744,-0.8333373835160641,-1.7939018033578151,-0.5542649135009863
"Guedes, Vitória de Setúbal",-1.5440424850075043,-2.7546314263513114,3.3394120687265088,2.0185712793617223,-0.08707699275361526,-0.18998571335820388
"E. Adu, AIK",-2.275126632968212,1.2400924464995013,0.9205453567877946,-4.2373429335101,0.1537169704442282,0.5070004250332412
"J. Bennett, Cardiff City",-2.2379340094860662,2.4442495977980427,-0.05525580940011704,-1.4141911658810056,0.9541187367755115,-0.36239284739582084
"O. Gonzalez, Toronto FC",-0.3374866940198441,5.887166119529254,2.210879750684903,1.550401683597485,0.38847415192377277,0.9538878837913177
"D. Aleksic, Al Ahli",-2.46518792169022,-3.743233021936842,0.7590516713688003,0.16040018466532704,-0.8098660846883345,0.42244471888283325
"J. Schieber, FC Augsburg",-1.3855405975496702,-3.077803348563601,3.584273143824525,2.7044013738913684,-0.21898951960104632,-2.0666046011787254
"M. Frantz, SC Freiburg",-2.4003845361848977,1.1641408910131532,1.8539919931619773,-1.7109897363729047,-1.1204315897846986,0.8812363601739689
"M. Besler, Sporting Kansas City",-1.5529651298181255,4.132078077332433,1.2638029864752465,-0.75314376562752,0.5278743890415529,0.8950074091945297
"K. Hansen, FC Nordsjælland",-2.045499958210649,2.9006807260742256,0.44726921483352233,-0.9022722763494457,1.0475250150248272,-0.1587251307948347
"S. Al Faraj, Al Hilal",-2.710694783226424,-0.5914182189491872,1.1478756203519047,-1.3932554377975586,-0.7086917736242195,0.30770636379076355
"T. Usami, Gamba Osaka",-2.8242085423571424,-5.727090778156483,0.49727339778222246,-2.1829727724874486,-0.3212756679810079,1.0806636761734858
"S. Koroki, Urawa Red Diamonds",-2.249778971975987,-4.314715593461232,1.7698489385150107,1.4325997957005698,0.5053159613053516,0.48378609615991114
"Souza, Cerezo Osaka",-2.5151320524407605,0.3476852254663496,1.5558772907288396,-0.9535745828789448,-1.210858824154912,-0.9331981977454554
"M. Albornoz, Hannover 96",-3.0539225580255187,0.5574512782900396,0.7379962189960452,-1.8693243084954552,0.2822547063359419,-0.8643919948896972
"K. Nordfeldt, Swansea City",13.860281930950174,-0.8268848332595622,-0.2484238029380105,0.402039940499851,2.0401938909887396,-1.0372103223811193
"R. Krhin, FC Nantes",-1.743290977596451,3.664395977287201,3.7997253580538732,-1.8438434897092393,-2.399154025467537,0.5832321454776265
"C. Buchtmann, FC St. Pauli",-2.737794773813933,-0.6865857182395344,0.6674859281907013,-2.1244745373477794,-0.4318583771025108,0.7601319457364901
"L. Narsingh, Feyenoord",-2.535604778841114,-5.663038334360045,-0.281323480134519,-0.9752363687328653,0.8171312148352933,-0.06720832040714816
"M. Duffy, Stoke City",-2.3641163878165217,-2.892747974097789,0.7937618917050298,-2.1154854191623254,-0.26978010794872836,-0.03788364440281971
"A. Luthe, FC Augsburg",13.47947551710567,-0.6401946121172061,0.6202246169208107,0.20056332065919064,0.1488687683243294,0.411646865784109
"I. Mboyo, KV Kortrijk",-2.3802921177907765,-2.799251924808732,2.339863025276776,1.2348476725823385,-0.19105162858861144,-0.9025166686486142
"G. Kashia, San Jose Earthquakes",-0.3615767750674932,5.67974825329337,1.6037094620599528,0.005459068156944312,0.26148885486467,0.5919051026868054
"D. Falcinelli, Bologna",-1.7258360260165881,-4.582445043138729,2.1174698205479427,2.171895540930812,1.0256454337439567,-1.7027061947194466
"C. Trimmel, 1. FC Union Berlin",-2.5525683958362237,1.3105787415167103,0.7866671462880185,-0.08922697621910652,0.07737579589926921,-0.9165780708259329
"C. Mavinga, Toronto FC",-1.9854908625169598,3.5265707996239732,-0.17737084486564184,0.13779742083839722,1.7252456429046472,0.17553103299389383
"M. Schmiedebach, 1. FC Union Berlin",-1.7213413673800397,1.97272845202938,0.11325862303684238,-1.2531371883739153,0.36363878247010994,0.6942041393921351
"Andre Santos, Os Belenenses",-2.8766159861403313,0.8007423445214916,1.8608846970692101,-2.121338021196811,-1.3721833185901715,-0.07440785372989815
"B. Kayal, Charlton Athletic",-2.2164739795116573,1.3178430217172712,0.8480842626270092,-0.834847623579401,-0.1063609077344553,-0.6962739150827432
"A. Novikovas, Legia Warszawa",-2.3642294266440564,-4.970791287289069,-0.241446167570345,0.2835759028779963,1.6407714750514502,0.7725425545181148
"I. Hajrovic, Dinamo Zagreb",-2.7536954707564716,-4.42392185661956,0.5251056938834127,-1.0796223901735247,-0.11978194429070214,0.17554318017929396
"S. Clucas, Stoke City",-2.6379881986602958,0.2995032932459491,1.0089265676425352,-0.8411417013789255,-0.8396556939788816,0.8960262758975535
"Flavio Paixao, Lechia Gdańsk",-2.4433187642028775,-4.063586608729263,1.2155788275796184,1.2614155248242127,0.5034635011927647,0.3194898507997577
"Keko, Málaga CF",-2.326785351613778,-0.8831878975777748,0.36424142402852966,-1.5144755962658953,-0.349321239038427,1.07912337929649
"N. Mendez-Laing, Cardiff City",-2.1198945311359743,-3.811360744137649,-0.07159881432010705,0.5547082886854184,0.8272838137123337,-0.6121538209197339
"F. Wiedwald, Eintracht Frankfurt",13.522062284268948,-0.6909784371320864,1.894837852543005,-0.506586665089572,1.630450117825965,-1.069132094169991
"F. Moubandje, Dinamo Zagreb",-2.054911315803217,2.321777280886082,0.5728905070508687,0.17266076954229628,1.0602636016176694,-0.8305602036972699
"A. Abdennour, Kayserispor",-1.283551822449982,3.9686079767207656,2.8055156165688135,0.34920975096627355,0.0005452275618953432,-1.0427623326786468
"A. Ragusa, Hellas Verona",-2.4888821679897926,-3.14758369270265,-0.10003071903014021,0.11183482509586262,0.9236870860365178,-0.5957667811496182
"T. Ream, Fulham",-2.014223002421728,2.7263463112384003,1.3085629341344343,-1.3567002957534429,0.6761914406713747,0.05275047451561608
"G. Castellani, Atlético Tucumán",-3.0446891710989035,-0.7796851180578867,2.3751351981769093,-0.968494999494834,-1.0838451302820056,-0.6722206573148374
"S. Tecl, SK Slavia Praha",-1.8880435966480322,-2.9920723044039472,0.4950030384946218,1.9327784755334694,0.6611784980155788,-0.42431390739970826
"Dani Rodriguez, RCD Mallorca",-2.8993271331512784,-0.40710260280759586,1.1432740393136847,-1.6016546818565003,-0.7545748199960362,-0.2542750037611603
"Alvaro Arroyo, Albacete BP",-0.916889069793328,4.867858695625586,-0.7171427734883495,0.5249446245182491,2.4686856204783285,0.02164740594850884
"S. Romagnoli, Empoli",-0.8435203651464842,5.1673385913323875,1.8529349236580912,1.0773399319501142,0.9644913023585773,-0.5086662294401594
"Kim Bo Kyung, Ulsan Hyundai FC",-2.745739206345547,-1.4442741201970966,0.5625267234681592,-0.7233642636653208,-0.02156201017817077,0.3373890865552364
"Ji Dong Won, 1. FSV Mainz 05",-2.186603919024459,-2.574586399096377,2.3789409052304316,0.9985783022955507,-0.016510681121340617,0.9262925890271612
"A. Losilla, VfL Bochum 1848",-1.9818893912930498,2.6877031823511994,1.7719588905166601,-0.4208145078167956,-0.10405556969539956,0.08518426733034792
"Seba, Al Shabab",-3.0424908412460594,-2.1983967537508335,1.079647284749462,0.3863625106784548,0.6890477746607855,-0.9102645564088233
"Y. Court, Stade Brestois 29",-2.3902806841659303,-2.8350176512461096,0.19833978589775988,-1.7332232340443705,0.3273434262962479,-2.260686031317369
"W. Lautoa, Dijon FCO",-0.5285242283339977,4.931973731363595,1.034428913458108,0.4929473914214578,1.0211816686766066,0.22988198943101035
"L. Caldirola, Benevento",-1.2198757548640846,3.7320222203517375,2.316361115406862,-0.5542180928327035,0.11101119696885303,0.0048449972745433474
"R. Metanire, Minnesota United FC",-1.944913530275625,3.005158623454983,-1.2015529823963929,-0.2281204067779656,2.3435987147886133,-1.7939797515100306
"N. Hofler, SC Freiburg",-1.859561288657362,2.8126728285289966,1.6502731968125612,-1.1835469691260445,0.3684969488598441,-0.12201226449185217
"M. Perez, Al Raed",-2.252188717537337,-3.984487280210552,1.130058018905556,1.8375198799986063,0.8142341682854353,-0.40517985187162964
"N. Boilesen, FC København",-2.315174461743264,1.4275206607517275,-0.23857328941344175,-0.6372498078791918,0.9349476394266062,-0.7534367857094553
"Salomao, FCSB (Steaua)",-2.399532723639151,-3.6441095213368775,-0.2571470942355747,-0.37774522023779583,-0.3290065033038442,0.60319225562096
"Y. Mokhtar, Columbus Crew SC",-2.7240998648464525,-3.2931940822020183,0.6640257900518173,-1.264905419437118,0.18533100024798718,-1.4511679762085834
"Carles Planas, Girona FC",-2.339675841636521,2.092540223789607,0.19033281701884752,-0.013596361583514146,1.1027308029942429,-0.4655930069557679
"T. Ince, Stoke City",-2.5593900146714166,-4.669178027153041,0.0300381348947422,-1.7135835896313496,0.11646225027341847,-0.1409971883942743
"Isaac Cuenca, Sagan Tosu",-2.6259799977262084,-4.999796172755998,-0.6133057040442639,-1.4558991452744876,0.04353025850653455,2.3609611419256034
"L. Carole, RC Strasbourg Alsace",-2.325843542818697,2.370348019882721,-0.8614318198539553,-0.2519566505764548,1.435314541845534,-1.9161473243795668
